title,url,has_fee
Bootstrapping Spectral Statistics in High Dimensions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301711,FALSE
Unsupervised Ensemble Learning: A spectral approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302984,FALSE
Distributed ridge regression in high dimensions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303039,FALSE
"""Spectral algorithms for high dimensional data analysis: What have we learned""",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306431,FALSE
Joint Behavior of Large Autocovariance Matrices,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307456,FALSE
Propensity Score Weighting for Causal Inference with Multiple Treatments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301761,FALSE
Triplet Matching for Estimating Causal Effects with Three Treatment Arms and Extensions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304354,FALSE
Causal Isotonic Regression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305187,FALSE
Stage-Wise Synthesis of Randomized Trials for Optimizing Dynamic Treatment Regimes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304207,FALSE
Combining multiple genomic datasets,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303095,FALSE
Approaches for network-based pathway analysis of genomic data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306645,FALSE
Application of machine learning to find needle in a genomic haystack,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307083,FALSE
Statistical Considerations for Metabolomic Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307115,FALSE
Statistical Approaches for Jointly Analyzing Microbiome and other -Omics Data Types,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307153,FALSE
HFCS micro simulation model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302982,FALSE
Are survey data underestimating the inequality of net wealth?,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304350,FALSE
Pooling (Data) Assets to Learn about Debts,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304780,FALSE
Labour Income Uncertainty During a Crisis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306482,FALSE
Machine Learning European Household Wealth,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304958,FALSE
Bayesian Nonparametric Models for Biomedical Data Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301719,FALSE
Statistical models for dependent trajectories with application to animal movement,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303000,FALSE
Black Box Variational Inference,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306438,FALSE
Geometric Bayes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302961,FALSE
Bayesian model selection for nonparametric problems,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301708,FALSE
Highest Posterior Model Computation and Variable Selection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301849,FALSE
Bayesian Criterion Based Variable Selection: comparisons and applications,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305058,FALSE
Estimation and Comparison of Conditional Moment Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306473,FALSE
Bayesian Individualized Variable Selection,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306796,FALSE
Statistical Considerations in Optimization of Pediatric Drug Development,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302940,FALSE
"Statistical Collaboration at all Levels: Challenges, Implementation, and Rewards",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302963,FALSE
Changing the statistics community: effective strategies for promoting an inclusive and equitable culture for women ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301726,FALSE
Why JavaScript?,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305089,FALSE
Cheating Lessons: Learning from academic dishonesty,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304722,FALSE
Statistical Downscaling with Spatial Misalignment: Application to Wildland Fire PM2.5 Emissions Forecasting,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304154,FALSE
Estimation of semi-parametric functional coefficients panel data model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301754,FALSE
Bootstrap-based inference method for time-dependent dual-frequency coherence,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304223,FALSE
Wavelet variances for heavy-tailed time series,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300654,FALSE
A causal model to estimate the effect of distance-weighted built environment exposures from longitudinal data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306614,FALSE
Poll-Based Bayesian Models to Predict United States Presidential Elections,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307158,FALSE
Implementation science and the opportunity of probabilistic programming languages ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307072,FALSE
Estimation and Model Selection Methods for Polygenic Scores on Summary Statistics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307049,FALSE
A Comparison of Missing Data Imputation Methods for Longitudinal Data ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306933,FALSE
Using Black-Box Machine Learning Techniques to Identify Spatial Dependence in Occupancy Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306823,FALSE
Propensity score analysis to reduce bias in comparing gender difference in Takotsubo Cardiomyopathy using National Inpatient Sample ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306756,FALSE
The Use of Bayesian Methods to Detect Test Fraud,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304177,FALSE
RWE for Lorazepam IV Regulatory Approval in Japan,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304651,FALSE
Power and Sample Size Considerations for the Test Negative Design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306621,FALSE
Statistical Monitoring of Causal Treatment Effect on the Incidence and Severity of Adverse Events in Clinical Trials ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307344,FALSE
Deep learning with GWAS to predict AMD progression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304638,FALSE
Sample sizes Associated with a Choice of Normalization and Test Statistical Methods for Differential Gene Expression Analysis in RNA-seq Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306604,FALSE
Using Surrogate Endpoints for Trials with Delayed Treatment Effect,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305331,FALSE
Estimation of Speciation Times Under the Multispecies Coalescent,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305214,FALSE
Functional change detection for mapping annual urban dynamics using Landsat Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305204,FALSE
Detecting Participant Noncompliance Across Multiple Time Points: The CATCH ‘EM Method,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305154,FALSE
Integrative Modeling of Multi-Omic Data Using a Mediation Framework,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304945,FALSE
Utilizing the Internet as a Public Health Surveillance Medium: Outcomes from the RADARS® System Web Monitoring Program,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304747,FALSE
The Use of BOIN Design in Practice: What We Have Learned,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304764,FALSE
Sample Size Evaluation for Oncology Phase II Trial Design,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306731,FALSE
Testing Exchangeability in Spatiotemporal Random Processes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304478,FALSE
An Analysis of Motorcyclist's Injury Severity in Florida Work Zones: A Random Parameter Approach with Heterogeneity in Means and Variances ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307357,FALSE
Shape Constrained Function Estimation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304466,FALSE
The Nonparametric Behrens-Fisher Problem with Dependent Replicates,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304417,FALSE
Use of quadratic inference function for estimation of marginal intervention effects in cluster randomized trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304341,FALSE
"Mixed effects models for sequential, multiple assignment randomized trials (SMARTs)",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304258,FALSE
Higher significance with smaller samples: A modified Sequential Probability Ratio Test,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304658,FALSE
Bayesian Inference on Multivariate Medians and Quantiles,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304150,FALSE
Obtain a confidence interval for relative treatment difference without bootstrap ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302949,FALSE
"Estimating Uncertainty of Small Area Estimates via Multilevel Regression and Post-stratification: A Comparison of Bayesian, Bootstrapping and Monte Carlo Simulation Methods",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302936,FALSE
Identifying the Optimal Timing of Surgery from Observational Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301855,FALSE
Strategies for pooling in array testing configurations with multiplex assays ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301817,FALSE
A data-driven fallback procedure for multiple comparisons,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301779,FALSE
Estimating Cross Quantile Residual Ratio with Left-truncated Semi-competing Risks Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307059,FALSE
Quantile Association Regression on Bivariate Survival Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306587,FALSE
Quantile regression for survival analysis with complex censoring and truncation using a novel likelihood approximation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306760,FALSE
Stochastic Expectation Maximization for Semiparametric Regression Analysis of Multivariate Interval-Censored Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306390,FALSE
Methods for Survival Analysis Leveraging Data from Randomized Clinical Trials and Observational Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307183,FALSE
Doubly robust inference procedures for analyzing the cancer registry data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306902,FALSE
Nonparametric inference of population size history via survival analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306934,FALSE
Dynamic Prediction of  Alzheimer's Disease Progression Using Features of Multiple Longitudinal Outcomes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301772,FALSE
Estimating knots in bilinear spline growth models with time-invariant covariates in the framework of individual measurement occasions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304820,FALSE
Assessing Correlates of Protection in Vaccine Trials: Statistical Solutions in the Context of High Vaccine Efficacy ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302892,FALSE
Statistical modeling strategies for medication adherence research,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302995,FALSE
Characteristics of meta-analyses used for assessment of vaccine safety,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306612,FALSE
Nonparametric Estimation of Enriched Crossover Design with High Placebo Response Rate ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306788,FALSE
Two new dual-agent dose escalation methods,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304815,FALSE
Use of Social Media Big Data for Predicting the Credit Ratings of Companies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304146,FALSE
Sparse Vector Networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304210,FALSE
Multidimensional Skills and the Returns to Schooling: Evidence from an Interactive Fixed Effects Approach and a Linked Survey-Administrative Dataset,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304373,FALSE
A Study of the Las Cruces Housing Market,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305088,FALSE
Analyzing Network Formation Models Using CEO’s Twitter Networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305306,FALSE
Bi-clustering of Multivariate Regression Models:,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306816,FALSE
"Going Viral, Binge Watching, and Attention Cannibalism",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306975,FALSE
Estimation of Average Causal Effect in Clustered Data Using Multiple Imputation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306519,FALSE
Directional penalties for optimal matching in observational studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305248,FALSE
Matching Algorithms for Causal Inference with Multiple Treatments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304400,FALSE
Causal inference under interference in dynamic therapy group studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304928,FALSE
A probabilistic approach to cost-effectiveness analysis with censored outcomes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304807,FALSE
Bayesian joint network meta-regression methods adjusting for post-randomization variables ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301824,FALSE
A Simulation Study for the Statistical Performance of Matching Adjusted Indirect Comparison,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305339,FALSE
The Joint Modelling of Longitudinal Covariates and Censored Quantile Regression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304569,FALSE
Joint analysis of longitudinal and interval-censored failure time data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301712,FALSE
Joint Latent Class Trees: A Tree-Based Approach to Joint Modeling of Time-to-event and Longitudinal Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300646,FALSE
Bayesian Joint models for longitudinal and competing risks data ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306699,FALSE
Joint modeling of longitudinal data and informative zero-inflated cluster size adjusted for a terminal event,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306703,FALSE
A Gaussian copula approach for dynamic prediction of survival with a longitudinal biomarker,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306801,FALSE
H-likelihood Estimation for Survival Analysis with Log-Skew-Normal Shared Frailty,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304616,FALSE
Bayesian Spatio-Temporal Models for Map Reconstruction and Forest Inventory Prediction,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304624,FALSE
Animal Movement through Space and Time in a Hierarchical Bayesian Framework,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306706,FALSE
Gaussian Copula Processes in Spatial Generalized Linear Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307065,FALSE
Constrained Functional Regression of National Forest Inventory Data over Time Using Reconstructed Remote Sensing Observations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306389,FALSE
Hierarchical Multivariate Directed Acyclic Graph Auto-Regressive (DAGAR) models for spatial diseases mapping,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303049,FALSE
Nearest Neighbor Co-kriging Gaussian Process,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304122,FALSE
Bayesian Nested Lasso with Application to Mixed Frequency Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304343,FALSE
Evaluation of diagnostic tests with binary/dichotomous output: A Decision Analytic Approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301781,FALSE
Diagnostic devices with intermediate/gray zone output ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304670,FALSE
ROC analysis for multistage diagnostic testing procedures in the presence of indeterminate results,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307222,FALSE
Statistical methods to address verification bias for evaluating screening tests,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301827,FALSE
Four Types of Reported Results in Quantitative Molecular Diagnostics Tests: Uncertainty of the Reported Results,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305349,FALSE
The Optimal Point of the ROC curve when Disease distribution is a Mixture of Normals,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301815,FALSE
Kernel Based-Hybrid Test for High-dimensional Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304274,FALSE
The Exact Equivalence of Distance and Kernel Methods for Hypothesis Testing,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301691,FALSE
A Consistent Nonparametric Test for Endogeneity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304620,FALSE
Optimal confidence bands under shape restriction in multidimension,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305363,FALSE
A robust bootstrap change point test for high-dimensional location parameter,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306393,FALSE
The validity of randomization tests in randomized controlled clinical trials,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306662,FALSE
Comparison of Rotational Symmetry in Three-Dimensional Rotation Data through a Permutation Test,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300649,FALSE
Modifications of the Syrjala Test for Testing Spatial Distribution Differences between Two Populations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307066,FALSE
Positive Orthant Dirichlet Hyperspheric Distribution,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307082,FALSE
Identifying Influential Posters on Reddit Through Network Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307155,FALSE
A Change-Point Detection and Clustering Method in the Recurrent-Event Context,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301744,FALSE
Estimating Multiple Precision Matrices using Cluster Fusion Regularization,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302919,FALSE
Gradient-based sparse principal component analysis with extensions to online learning,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307076,FALSE
A general multivariate linear mixed model for detecting gene by environment interactions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306812,FALSE
Mixed Network Modeling for Network Simulation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304386,FALSE
Two-stage spectral co-clustering for matched communities,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305152,FALSE
Second-order models for exchangeable relational data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305241,FALSE
Network Heterogeneity and Strength of Connections,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307024,FALSE
Maximum Likelihood Estimation and Graph Matching in Errorfully Observed Networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307053,FALSE
Prediction from networks with node features with application to neuroimaging,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307204,FALSE
Operating Characteristics of Network Centrality,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307358,FALSE
Mobile Methane Sensors: Addressing Important Natural Gas Infrastructure Questions,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304954,FALSE
Penalized basis models for very large spatial datasets,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301798,FALSE
Flexible Quantile Contours for Multivariate Functional Data: Beyond Convexity,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304114,FALSE
Robust Functional Multivariate Analysis ofVariance with Environmental Applications,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305172,FALSE
Spatial Cluster Detection with Threshold Quantile Regression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304213,FALSE
Characterizing global spatio-temporal patterns of crop production using multilevel network analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306815,FALSE
Combining Air Pollution Estimates from Multiple Statistical Models Using Spatial Bayesian Ensemble Averaging,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304726,FALSE
Nonparametric Method for Differential Analysis of RNA-Seq with Quantification Uncertainty,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304362,FALSE
Can you trust differential expression methods for RNA-seq data analysis ?,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305010,FALSE
An Empirical Bayes Test for Allelic Specic Expression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305142,FALSE
Flexible bivariate correlated count data regression with application in gene coexpression analysis based on RNA-sequencing data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306807,FALSE
Latent Dirichlet model to compare expressed isoform proportions to a reference panel,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307302,FALSE
Genome-Wide Detection of Allele-Specific Gene Expression by a Bayesian Logistic Regression Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303048,FALSE
Simultaneous Confidence Intervals for Gene Isoform Expression in RNA Sequencing Data with Overdispersion,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306391,FALSE
Exploring the Relationship between Burden Factors and Survey Response,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303016,FALSE
Using survey contact history to study the effect of interviewer strategies on respondent behavior.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306462,FALSE
A Comparison of Selective Versus Automatic Editing for Estimating Totals,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304175,FALSE
Assessment of an Imputation Process for the 2017 Census of Agriculture,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306701,FALSE
Visibility Imputation for Population Size Estimation using Respondent-Driven Sampling,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307285,FALSE
Imputation in a national health survey: Balancing data quality with respondent burden in the Medical Expenditure Panel Survey (MEPS),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304111,FALSE
Population Size Estimation Using Multiple Respondent-Driven Sampling Surveys,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306374,FALSE
A Partial Simulation Study of Phantom Effects in Multilevel Analysis of School Effects: The Case of School Socioeconomic Composition,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307798,FALSE
Measuring Impact of Tax Law Changes on CPS ASEC Tax Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307799,FALSE
"Break Detection Methods Applied for Int'l GDP p.c. Time-Series Data, Together with Economics & Block-chain Techs",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307800,FALSE
Factors Contributing to Successful Employment Outcomes for Individuals who are Hard-of-Hearing,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307801,FALSE
Implementing empirical results of panel models with lagged dependent variables and random intercepts into microsimulation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307802,FALSE
A Spatial Microsimulation Model of Labor Market Integration in Germany,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307803,FALSE
